id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
4.74938E+15,LkIxL8mdA,6885596507,我已盛开清风要来,转任何股票不仅只有一个真正买家，其实也只有一个真正卖家，那也是公司自己。人，“眼睛一闭一睁，一天过去了。一闭不睁，一辈子就过去了”。股票这“一卖一买”，对应公司的“一辈子”也就结束了。人的一辈子时间相差不大，股票的生命周期却有天壤之别。一只股票的“一辈子”，只要卖得（IPO和再融资总额）比买得（累计现金分红及清算余额）多，它的投资价值都为零。无论它曾经给过持有者多少“回报”，都不影响这个结论。今天这几条微博，虽然简短，却是我近年来对投资的终极思考。把它们分享出去之后，我一身轻松。,,,,,0,1,0,2022/3/21 8:43,荣耀8X,"https://wx4.sinaimg.cn/large/007vZgcbgy1h0h7m8qaxoj30zo1qadvi.jpg,https://wx4.sinaimg.cn/large/007vZgcbgy1h0h7m98s06j30zo1no7hn.jpg,https://wx2.sinaimg.cn/large/007vZgcbgy1h0h7m9ridwj30zo1f9k20.jpg",,,,普通用户
4.74923E+15,LkEDxkIwv,5534227495,取个名字可太烦人了,人生就是一重大山压大山关关难过关关过没法过不去，过不去就死在这、躺在这、烂在这反正没有救世主，只能自己咬紧牙忍耐着往前爬你再恐慌、憎恶、担忧时间的流逝也毫无办法只能顺着时间走只能看着爱意、生命等珍贵去逝去然后此时，只能不停的安慰自己人生不如意十之八九明天会更好（突然想起春晚的梗：眼睛一闭一睁一天就过去了，眼睛一闭再一睁这辈子就过去了。）,,,,,0,1,0,2022/3/20 22:46,iPhone客户端,,,,,普通用户
4.74921E+15,LkE9r1ceV,1404171892,无知愚人caspar,摘自乐趣兄2022-3-20微博。留存体会。任何股票不仅只有一个真正买家，其实也只有一个真正卖家，那也是公司自己。人，“眼睛一闭一睁，一天过去了。一闭不睁，一辈子就过去了”。股票这“一卖一买”，对应公司的“一辈子”也就结束了。人的一辈子时间相差不大，股票的生命周期却有天壤之别。一只股票的“一辈子”，只要卖得（IPO和再融资总额）比买得（累计现金分红及清算余额）多，它的投资价值都为零。无论它曾经给过持有者多少“回报”，都不影响这个结论。今天这几条微博，虽然简短，却是我近年来对投资的终极思考。把它们分享出去之后，我一身轻松。,,,,,0,0,0,2022/3/20 21:32,荣耀9 美得有声有色,"https://wx2.sinaimg.cn/large/53b1f674ly1h0go6ww89kj20u01747a1.jpg,https://wx3.sinaimg.cn/large/53b1f674ly1h0go6w9gv4j20u01e7n4c.jpg,https://wx2.sinaimg.cn/large/53b1f674ly1h0go6vxfh9j20u01geqbf.jpg",,,,普通用户
4.74921E+15,LkE7mqthy,7682390186,面相与命运易阳堂,任何股票不仅只有一个真正买家，其实也只有一个真正卖家，那也是公司自己。人，“眼睛一闭一睁，一天过去了。一闭不睁，一辈子就过去了”。股票这“一卖一买”，对应公司的“一辈子”也就结束了。人的一辈子时间相差不大，股票的生命周期却有天壤之别。一只股票的“一辈子”，只要卖得（IPO和再融资总额）比买得（累计现金分红及清算余额）多，它的投资价值都为零。无论它曾经给过持有者多少“回报”，都不影响这个结论。今天这几条微博，虽然简短，却是我近年来对投资的终极思考。把它们分享出去之后，我一身轻松。中国道家玄学智库易阳堂点评，就是买入那一刻，公司内在价值不断提升。,,,,,0,0,0,2022/3/20 21:27,vivo X27 Pro,"https://wx4.sinaimg.cn/large/008nUwD8ly1h0go379zuuj30zo1nogz1.jpg,https://wx2.sinaimg.cn/large/008nUwD8ly1h0go37q76kj30zo1qaapu.jpg,https://wx3.sinaimg.cn/large/008nUwD8ly1h0go38e0t4j30u01wcdsj.jpg,https://wx2.sinaimg.cn/large/008nUwD8ly1h0go38vphwj30zo1f9gwb.jpg",,,,普通用户
4.7492E+15,LkDXSFcYq,7319093893,南山起步,转乐趣：任何股票不仅只有一个真正买家，其实也只有一个真正卖家，那也是公司自己。人，“眼睛一闭一睁，一天过去了。一闭不睁，一辈子就过去了”。股票这“一卖一买”，对应公司的“一辈子”也就结束了。人的一辈子时间相差不大，股票的生命周期却有天壤之别。一只股票的“一辈子”，只要卖得（IPO和再融资总额）比买得（累计现金分红及清算余额）多，它的投资价值都为零。无论它曾经给过持有者多少“回报”，都不影响这个结论。今天这几条微博，虽然简短，却是我近年来对投资的终极思考。把它们分享出去之后，我一身轻松。,,,,,0,0,0,2022/3/20 21:03,HUAWEI Mate 30,"https://wx1.sinaimg.cn/large/007ZkaFvly1h0gneb9tcij30zo1qa7h7.jpg,https://wx4.sinaimg.cn/large/007ZkaFvly1h0gnexbnp2j30zo1notjr.jpg,https://wx1.sinaimg.cn/large/007ZkaFvly1h0gnexq3xgj30zo1f9qbs.jpg",,,,普通用户
4.74785E+15,Lk4IVAKol,6964507146,雨后彩虹0202,人生，没有下一次，让我们从珍惜开始做起：时间珍惜点过，别浪费；感情珍惜点处，别愧对；健康珍惜点用，别挥霍；生命珍惜点活，别蹉跎。认真过好生命中的每一天，因为余下的生命真的不多。人生短暂，眼睛一闭一睁，一天就过去了；眼睛一闭不睁，这辈子就过去了。一辈子说短也不短，说长也不长，愿你我懂得珍惜，善待一切。过好自己的人生，努力做更好的自己，活出自己的喜悦。,,,,,0,0,0,2022/3/17 3:20,华为畅享10,https://wx1.sinaimg.cn/large/007Bkmsqly1h0cbto9rlwj30d20lewhq.jpg,,,,普通用户
4.74777E+15,Lk2JAdy6w,7292993820,粟粟浮,时间真的过得好快啊，感觉眼睛一闭一睁，一天就过去了，ho~另外今天小崔营业了，我的🥬🍜又回来咯,,,,,0,0,0,2022/3/16 22:16,iPhone客户端,,,,,普通用户
4.74767E+15,Lk0eytJar,1226721672,整形有求必应,整整五个月了，原来不知不觉的过了这么长时间，感觉时间过得越来越快的，真的是：眼睛一闭一睁一天就过去了，眼睛一闭不睁一辈子就过去了。现在下颌角颧骨已经恢复很好了，有的姐妹找我了解，李继华、罗恩、李运峰、姜民范、河东镐、吴一、邓诚、王珍祥颧骨下颌角怎么样？磨骨失败案例,,,,,0,0,0,2022/3/16 15:55,微博 weibo.com,"https://wx2.sinaimg.cn/large/491e4988ly1h0bj3tpy4bj20j60pkdiu.jpg,https://wx2.sinaimg.cn/large/491e4988ly1h0bj3tnhstj20j60pk0vs.jpg,https://wx3.sinaimg.cn/large/491e4988ly1h0bj3tqgx6j20j60j6aek.jpg,https://wx1.sinaimg.cn/large/491e4988ly1h0bj3tsrk6j20j60pjn0w.jpg,https://wx4.sinaimg.cn/large/491e4988ly1h0bj3torfwj20j60pjtd2.jpg,https://wx3.sinaimg.cn/large/491e4988ly1h0bj3tw4l1j20j60pjgo8.jpg,https://wx1.sinaimg.cn/large/491e4988ly1h0bj3u1dinj20j60pkgpx.jpg,https://wx4.sinaimg.cn/large/491e4988ly1h0bj3tyx58j20j60pkgon.jpg,https://wx2.sinaimg.cn/large/491e4988ly1h0bj3u1z7oj20j60pkwhk.jpg",,,,普通用户
4.74763E+15,LjYWKcmL9,5330887675,秦明茹钥,人生短暂，眼睛一闭一睁，一天就过去了；眼睛一闭不睁，这辈子就过去了。一辈子说短也不短，说长也不长，愿你我懂得珍惜，善待一切。过好自己的人生，努力做更好的自己，活出自己的精彩！,,,,,0,0,0,2022/3/16 12:38,Android,https://wx1.sinaimg.cn/large/005OLRphgy1h0bmbri5cbj30u0140nbs.jpg,,,,普通用户
4.74687E+15,LjFlgvZTL,7721462682,清晨一抹骄阳,#余生请多指教定档3月15日#眼睛一闭一睁，一天就过去了，嚎～3.15快来吧，顾医生，在美好的春天见到你，可真是激动人心,,,,余生请多指教定档3月15日,0,0,6,2022/3/14 10:43,,https://wx1.sinaimg.cn/large/008qytaGly1h097rt74vrj31jk0mjgoj.jpg,,,,普通用户
4.74674E+15,LjBPhi49U,6067467953,怎么突然就-,每天晚上理想中的我：眼睛一闭一睁一天就过去了实际上的我：你试过从天黑等到天亮的滋味吗（华妃.jpg）,,,,,0,0,0,2022/3/14 1:46,HarmonyOS设备,,,,,普通用户
4.74663E+15,Ljz0qjwO5,2670568131,mayitbeanything,战战，我发现休息日就不能睡午觉！休息日睡午觉，眼睛一闭一睁，一天就过去了！还没回过神，周末即将结束，工作日正向我慢慢逼近！唉！我好想继续过周末啊！肖战顺顺利利！平安喜乐！打卡738,,,,,0,0,0,2022/3/13 18:36,微博 HTML5 版,,,,,普通用户
4.74648E+15,LjveCj0AK,3896732643,柯恩世家,眼睛一闭一睁，一天就过去了；眼睛一闭一睁，眼霜就涂好了。以轻松方式，对抗岁月流失，眼睛不会说谎，所以不许偷懒哦~KennethTwinkling柯恩世家超话日夜臻护御颜双萃眼霜补水保湿提拉紧致修护改善皱纹熊猫眼眼袋,,,,,0,1,10,2022/3/13 9:00,微博 weibo.com,"https://wx3.sinaimg.cn/large/e8436be3ly1h014tp6xtcj20ku0njtae.jpg,https://wx2.sinaimg.cn/large/e8436be3ly1h014tp7i8lj20ku0kz0uo.jpg",,,,蓝V
4.74625E+15,Ljp3Ntl4D,7352380584,王若愚的wb,前段时间对我最好的老弟告诉我他的爷爷去世了。我想破了脑袋不知道说什么可以安慰他，只能让他节哀。史蒂芬柯维在他的一本方法论的书里曾让读者对自己的葬礼做一个设想。这个设想无关乎葬礼的布局一类，在于让读者对自己的人生进行回忆并以一个旁观者的角度对自己的人生做出评断并反省。我们总绕不开的一个命题就是思考自己存在的意义是什么。稻盛和夫说：“人存在的意义在于‘荡涤灵魂’。”何谓“荡涤灵魂”？即在我们死去时我们的灵魂比初到世间时的更为纯洁和高尚；或者说我们是以更加纯洁和高尚的灵魂来面对死亡。我深以为然。生活不应该是一笔糊涂账但终究会成为一笔糊涂账。或者说生活是一条螺旋前进的线，走高走低，不可逆的前进。既然“不可逆”便要学会放手。佛教有“人生八苦”：“生、老、病、死；爱别离、怨长久、求不得、放不下”。前四苦人不可控，后四苦若是可以从容放下也未尝不是一种“真觉”。小品《不差钱》里面，“小沈阳”有一段十分精辟的对人生的解释。“人的一生其实可短暂了，眼睛一闭一睁一天就过去了；眼睛一闭不睁这辈子就过去了。”我曾经也只当是小品，如今反复琢磨以后也觉得十分通俗精辟。真是“艺术来源于生活而高于生活”，也让我平添了几分“逝者如斯夫”的感慨。,,,,,0,0,2,2022/3/12 17:16,iPhone 13,,,,,普通用户
4.74583E+15,LjejoDLrP,7729690532,sfsyuannian,徐百慧超话“慧集点滴24”眼中的百慧你是一个靓丽的女孩！你是一个勤奋、有作为的女孩！你是一个多才多艺的女孩！你是一个善良、大方的女孩！你也是一个调皮、可爱的女孩！……也有不好的方面：1、只向我们分享好的东西，不分享你的烦恼、挫折，只把我们当客人而非友人。2、你太善良、耿直与执着，有时容易受伤害。我们的期望：期望百慧你能大红大紫，但往往是谋事在人，成事在天，也正如你所说的过好当下的每一天，领略、享受在努力前行过程中的风景，至于结果天道应酬勤吧！要学一点我们男同胞的没心没肺，长命百岁，眼睛一闭一睁，一天就过去了；一闭不睁，一生就过去了。从我们内心上讲，百慧只要你开开心心过好每一天，我们就释然了！@徐百慧V,,,徐百慧V,,0,4,8,2022/3/11 13:55,徐百慧超话,"https://wx2.sinaimg.cn/large/008r6ZBWgy1h05wg2s02mj30k00u0tam.jpg,https://wx4.sinaimg.cn/large/008r6ZBWgy1h05wg36dtkj30k00u0wfq.jpg",,,,普通用户
4.74526E+15,LiZlUoVnb,3983375147,凡凡凡凡凡凡凡不烦,越来越发现没有时间emo了，眼睛一闭一睁一天就过去了,,,,,0,0,0,2022/3/9 23:50,荣耀20,https://wx4.sinaimg.cn/large/ed6d7b2bgy1h042ei5ljij20b40ciaah.jpg,,,,普通用户
4.74486E+15,LiOUzwlpH,7057080455,白茶速溶,下午去逛公园的时候，看到马路边有一排水杉，突然就回忆起十年前的下午。那个时候是初夏，课间趴在教室的桌子上休息，阳光快要偏过来，潮湿又闷热，窗外的水杉凋敝零落，风吹树叶摇晃出沙沙声，让人昏昏欲睡。把眼闭上的时候，突然想到小沈阳在春晚那句台词，“眼睛一闭一睁一天就过去了”，然后开始胡思乱想，会不会我睁开眼的瞬间，一下就十年后了？暖风吹来，十年真的一眨眼，时间好像会折叠。,,,,,0,2,0,2022/3/8 21:15,❄️iPhone客户端,,,,,普通用户
4.74465E+15,LiJrDz4nF,7467181386,用户7467181386,倒计时：4天从来都没有这么的期待过一场考试晚上只想眼睛一闭一睁一夜就过去了到了第二天就离12号又近了一天白天、只想麻木自己时间过的快一点、再快一点祈祷🙏,,,,,0,0,0,2022/3/8 7:20,iPhone客户端,,,,,普通用户
4.74404E+15,LitHnCl3V,6467549429,我曾经以为我有单身的自由,今天我洗了四件羽绒服，三条羽绒裤，几双冬天穿的居家棉鞋，都是我一个人的衣服和鞋子，气温回升，准备洗干净晒干了收起来了。我自己的衣服鞋袜床单被套等物品我自己洗，我爸妈的衣服鞋袜床单被套等物品我妈洗。大概我高中时起我家就这么安排了，各人的卫生要求不同，互不干涉。羽绒服和羽绒裤我都是先手洗容易脏的部位，再放洗衣机里洗。两件外出穿的羽绒服洗一桶，两件居家做家务穿的羽绒服洗一桶，三条羽绒裤洗一桶。洗完衣服我对我妈说，又一个冬天算混过去了，过冬的厚衣服又可以收起来了。我妈说：“人就是混世魔王，眼睛一闭一睁，一天过去了；眼睛一闭不睁，一辈子过去了。”小沈阳小品里的话，我妈时不时会说着玩。,,,,,0,0,1,2022/3/6 15:15,iPhone客户端,,,,,普通用户
4.74398E+15,Lis2yEtKy,6202384258,ZhuangOui,喜欢阳光洒在睫毛上的感觉，眼睛一睁一闭仿佛自己要穿越，再次清楚的看到眼前的场景（而不是金黄色的，暖暖的，火光的感觉）仿佛就在不同时代或者不同空间了哈哈想到了经典台词：眼睛一闭一睁，一天过去了。眼睛一闭，再一睁，一辈子过去了。哈哈原话不知道是不是这样，反正看起来挺顺。也没人看，就我一人看，不怕人喷！哈！最近在B站房了一个舞蹈视频，我觉得跳的非常不错，结果有人给我评论了一个“我这是在看什么”的表情包，把我气的哟，呼——只能来微博这个没有人的地方吐槽一下了,,,,,0,1,0,2022/3/6 11:01,iPhone,,,,,普通用户
4.74284E+15,LhYwwwzcW,5892302311,Dear-小莓,每天眼睛一闭一睁，一天就过去了,,,,,0,0,1,2022/3/3 7:53,iPhone客户端,https://wx1.sinaimg.cn/large/006qLv03ly1gzwd00egihj33402c0b2a.jpg,,,,普通用户
4.74268E+15,LhUhhyuvi,2458073200,bebebest黎雾dk正品Missbebe,来自@阿闪ConWinnihebe棕眼睛一闭一睁，一天过去了；眼眶一闭不睁，这辈子就过去了！趁我们还没老，趁我们还活着，珍惜我们眼下拥有的一切，珍惜我们的亲情，友情，爱情。有些东西只拥有一次，有些感情过期不候！milcaconm27#仙女瞳#Lisancevava黑灰,,,阿闪Con,仙女瞳,0,0,0,2022/3/2 21:04,美瞳商城。iPhone 11 Pro Max,https://wx4.sinaimg.cn/large/92833870gy1gzvua8w938j20u014079a.jpg,,,,普通用户
4.7423E+15,LhKra7zY7,2458203680,安妮拎着行李箱,最近感到时间飞快飞快赶紧上床，赶紧起床，没时间失眠…眼睛一闭一睁，一天就过去了看电脑和看手机同样导致眼酸，但心理感受完全不同。仿佛是偷来的一点时间，偷到了就赶紧玩一下。,,,,,0,2,0,2022/3/1 20:01,Note 9,,,,,普通用户
4.74156E+15,Lhr5S1k7a,5705990955,SWUFER_Extraordinaire,Day481（眼睛一闭一睁，一天就快要过去了。一旦休息日超过一天，我就开始浪起来了，想着今天不做的事，明天还有时间去做。可是真正到了明天，谁知道呢？在网上搜了CCTV的法制新闻，主要看的是感情上的问题，想了解一下没出事前男方是怎么和他的女友或妻子相识相恋并结婚的。我太孤单了，没功成名就前，绝大的机率是不会有女生看上我的；蓬头垢面的呆坐的电脑前，由于今天听写了至少3遍新闻，现在已经边际效益递减了。看了大学校友W鹏的微博，她还是一如继往的热爱学习，周末一有空就去南宁的图书馆备考公务员。想到她，我有一些许的欣慰。比我更努力的她，这么久了不论是公务员，亦或是考研，都没上岸。不如她努力的我，还能怎么样呢；东北大米的香气，从厨房飘到了我的房间。好香啊，今天我就吃了5个红薯，还是夹生的。现在肚子很饿，但又不想出门。蓬头垢面的，从昨夜至今也没有洗澡，昨夜看着阿顺的直播就睡着了；我是一个奇怪的动物。看到初中没有毕业就混社会的好朋友TG金，现如今在中山租的房子好似从新找了个厂工作了。看他晒在朋友圈的视频，一本书的影子都找不到。我就想，要是他攻一个方向的知识就好了，譬如说办公软件、法律、会计或者外语等。长期以往，一定会有大作为的。但是反观我呢，知易行难，自己这个读了这么多年书的人，现在的成就还不如一个没读过大学的人呢。自己有什么资格给别人规划人生路？？？）,,,,,0,0,0,2022/2/27 18:46,微博 weibo.com,https://wx3.sinaimg.cn/large/006e9KUbgy1gzs94erkj4j31400u0jya.jpg,,,,普通用户
4.74155E+15,LhqQOdIdd,2460671107,木落几时休,在从早到晚的忙碌周末（哪怕是一天）…看完了两本小说…果然看小说，眼睛一闭一睁，一天就过去了…,,,,,0,5,0,2022/2/27 18:09,iPhone客户端,,,,,普通用户
4.74638E+15,LjsFykAj8,5562630517,神奇幽幽在哪里,就是说……一旦玩起来就很难停下来眼睛一闭一睁一天就过去了,,,,,0,0,2,2022/3/13 2:28,iQOO Neo,https://wx3.sinaimg.cn/large/0064sej3ly1h07nt97liej30qo0f0401.jpg,,,,普通用户
4.74092E+15,Lhaq1jMQt,7598632362,咕咕咕咕咕坚强,眼睛一闭一睁一天就过去了,,,,,0,3,0,2022/2/26 0:19,iPhone客户端,,,,,普通用户
4.7409E+15,Lha6EpR2C,2641661211,纠结的Double圆又圆,又是忙忙碌碌浑浑噩噩的一周过去了，感叹时间过得可真快，最近脑子里一直回想着小沈阳小品里的那句台词，眼睛一闭一睁一天就过去了，2月底了，再坚持坚持……,,,,,0,1,1,2022/2/25 23:32,HUAWEI P40 5G,https://wx2.sinaimg.cn/large/9d748d1bgy1gzq6bjxeo9j20qo0wa40z.jpg,,,,普通用户
4.74073E+15,Lh5vks0cM,1810582730,湖南刘凤中,李冰冰睡眠很严重，她每次睡觉都需要给自己布一个阵。她给自己做了一个枕头，然后用浴巾之类的东西叠起来跟枕头组合在一起。这样睡觉的时候，无论是左边还是右边，脸都可以贴在上面，非常有安全感。李冰冰已经被失眠困扰了很多年，这个阵算是她自己总结出来有助于她睡眠的方法。睡眠可以说是非常困扰当代年轻人的东西了，晚上睡不着，白天睡不醒，一到节假日眼睛一闭一睁一天就过去了。春困秋乏夏打盹冬眠，啥时候好像都睡不够，难搞哦。最近黄子韬发起了一个早睡挑战，邀请到伊能静、吴宣仪、张继科、袁弘等艺人，还有8位快手大人，一起拒绝熬夜，早起早睡。这应该是国内首档关于睡觉的综艺了，名字叫做《十一点睡觉吧》。真的是非常期待呢，好好看看他们是怎样辗转反侧就是睡不着的。节目里还有专门配备了相关领域的专家作指导，这样我们也可以学一学科学的助眠手法，早日做到早睡早起早轻松。#热点##八卦#,,,,"热点,八卦",0,0,2,2022/2/25 11:49,微博网页版,"https://wx1.sinaimg.cn/large/6beb4ccagy1gzpm4m4fl4j20nj0kuab7.jpg,https://wx1.sinaimg.cn/large/6beb4ccagy1gzpm4md25ej20k00tt77d.jpg,https://wx1.sinaimg.cn/large/6beb4ccagy1gzpm4mp0w1j20k00tmadn.jpg,https://wx2.sinaimg.cn/large/6beb4ccagy1gzpm4mw76zj20k00v4wig.jpg",,,,黄V
4.74062E+15,Lh2Nfplqb,7684383434,701老韩,小沈阳说：人，眼睛一闭一睁，一天过去了；眼睛一闭不睁，一辈子就过去了。早上醒来，满眼的迷茫，这一天每个人都会经历的，只是时间早晚而已。你不能说人生病后自甘颓废，没有了与疾病搏斗的决心，实在是世事难料，你更加不知道明天和意外哪个先来。你满怀斗志，信心十足，结果眼睛一闭不睁了，不确定性太明显，说其他的都是扯淡，人到了某个时候，得过且过才是最正常的心态，满嘴的豪言壮语终究是抵不过现实。这绝不是消极，这就是现实。,,,,,0,0,0,2022/2/25 4:55,nova 5z,,,,,普通用户
4.73997E+15,LgLUsmN0T,7390853888,南宁文都考研计时君,#广西23考研#倒计时304天！眼睛一闭一睁，一天就过去了hao~,,,,广西23考研,0,0,0,2022/2/23 9:56,微博网页版,,,,,普通用户
4.73981E+15,LgHyQFhNJ,5157752409,Kuailenvshen,人生苦短，要知道，眼睛一闭一睁，一天就过去了。时间不停流，总是在不停的前行，所以，要懂得只争朝夕，真正从内心里明白眼睛一闭一睁的概念，好好的度过每一天，而不是碌碌无为的不知道为谁而活，也不知道自己想要干些什么。,,三亚,,,0,0,0,2022/2/22 22:51,iPhone 11 Pro Max,,,,,普通用户
4.73946E+15,LgyAnmfve,6049462295,墨染的1005号王妃,静静地写，慢慢地想，随笔一写，可能就构成一篇蕴涵深意的文章。在点点滴滴的积累中，似乎已经长大了、懂事了许多，不知不觉地，就进入了高年级，开始了全新的学习，全新的生活。　　昨天是过去，我们自己要珍惜;今天是现在，我们要争分夺秒地完成该完成的事;明天，也就是未来，要掌握好。人的一生其实很短暂，就如小沈阳所说的：“眼睛一闭一睁，一天就过去了。”所以，身处青少年的我们要努力学习，不要让你身边的人失望。,,,,,0,0,0,2022/2/22 0:00,OPPO Reno6 5G,"https://wx4.sinaimg.cn/large/006BoVuvgy1gzlhmmql79j309s09saa5.jpg,https://wx3.sinaimg.cn/large/006BoVuvgy1gzlhmn54ahj309s09s0sx.jpg,https://wx1.sinaimg.cn/large/006BoVuvgy1gzlksvdmmlj309s09sdfu.jpg,https://wx4.sinaimg.cn/large/006BoVuvgy1gzlksvqf3sj309s09sq35.jpg,https://wx1.sinaimg.cn/large/006BoVuvgy1gzlksw4kh8j309s09swer.jpg,https://wx4.sinaimg.cn/large/006BoVuvgy1gzlkswgywbj309s09sq2x.jpg,https://wx1.sinaimg.cn/large/006BoVuvgy1gzlkswsxloj309s09sglp.jpg,https://wx2.sinaimg.cn/large/006BoVuvgy1gzlksx8xv3j309s09sglo.jpg,https://wx4.sinaimg.cn/large/006BoVuvgy1gzlksxrmryj309s09s0so.jpg",,,,黄V
4.73944E+15,Lgy4g22zw,7313448845,闪现吃雪糕,春天这个天气合理吗，我感觉我眼睛一闭一睁一天就过去了,,,,,0,2,1,2022/2/21 22:41,微博轻享版,,,,,普通用户
4.73899E+15,LgmbzsorP,6323850133,真滴gaoxiao雅,眼睛一闭一睁，一天就过去了～吭～所以能不能过得快一点!!!!!!急死我了,,,,,0,4,4,2022/2/20 16:26,小米10,,,,,普通用户
4.73836E+15,Lg5NV0L7p,7065788500,我要杀光全世界的蚊子,我这一天天的……眼睛一闭一睁一天就过去了吗的,,,,,0,0,0,2022/2/18 22:44,HUAWEI nova 3,,,,,普通用户
4.73728E+15,LfDW32PnP,2706963221,SnapC,眼睛一闭一睁，一天就过去了；我不怎么眨眼睛，春节过去了；一场电影，两卷三明治，四枚汤圆，情人节和元宵也接连从我的耳边呼啸而过了。还记得以前特别看重元宵这个节日，小时候上城顶赛花灯，上了大学乃至工作之后始终觉得没过完元宵，这个春节假期就不应该结束。一直到现在守着一只活蹦乱跳的猫过完这个元宵节，时间在变，人也在变，不变的是对于向往的生活的无限向往，不变的是植根在心里对于地域文化的认同感。,,,,,0,1,0,2022/2/15 23:47,iPhone 12 Pro,"https://wx4.sinaimg.cn/large/a158fb15gy1gzemmjrj0mj20u01hb453.jpg,https://wx3.sinaimg.cn/large/a158fb15gy1gzemmk3eypj20u01hdnbd.jpg,https://wx3.sinaimg.cn/large/a158fb15gy1gzemmjdjd4j20u01hc7cx.jpg,https://wx1.sinaimg.cn/large/a158fb15gy1gzemmkgg8ej20u01hcqaz.jpg,https://wx3.sinaimg.cn/large/a158fb15gy1gzemmlh7cvj21hc0u0alg.jpg,https://wx4.sinaimg.cn/large/a158fb15gy1gzemmkyeikj20u01hbqat.jpg,https://wx2.sinaimg.cn/large/a158fb15gy1gzemmmkbbsj20u01hc4cp.jpg,https://wx2.sinaimg.cn/large/a158fb15gy1gzemmm61qcj21hc0u0n6a.jpg,https://wx4.sinaimg.cn/large/a158fb15gy1gzemmmygx6j20u01hc49e.jpg",,,,普通用户
4.73718E+15,LfBjneeif,1226721672,整形有求必应,整整五个月了，原来不知不觉的过了这么长时间，感觉时间过得越来越快的，真的是：眼睛一闭一睁一天就过去了，眼睛一闭不睁一辈子就过去了。现在下颌角颧骨已经恢复很好了，还有的姐妹找我了解，杨力、王珍祥、河东镐、上官文松、金柱翰、彭喆、刘剑锋磨骨下颌角怎么样？失败案例,,,,,0,0,0,2022/2/15 17:07,微博 weibo.com,"https://wx4.sinaimg.cn/large/491e4988ly1gzdyrp3b9mj20j60pi0vt.jpg,https://wx3.sinaimg.cn/large/491e4988ly1gzdyrp3h7sj20j60pidiu.jpg,https://wx2.sinaimg.cn/large/491e4988ly1gzdyrp387ej20j60pi0vw.jpg,https://wx4.sinaimg.cn/large/491e4988ly1gzdyrp3ki4j20j60pj77x.jpg,https://wx4.sinaimg.cn/large/491e4988ly1gzdyrp2md1j20j60pj41d.jpg,https://wx2.sinaimg.cn/large/491e4988ly1gzdyrp30qqj20j60pj427.jpg,https://wx4.sinaimg.cn/large/491e4988ly1gzdyrpae0rj20j60pidl0.jpg,https://wx2.sinaimg.cn/large/491e4988ly1gzdyrpbks6j20j60piwhb.jpg,https://wx2.sinaimg.cn/large/491e4988ly1gzdyrpbc4lj20j60pigqi.jpg",,,,普通用户
4.73707E+15,LfyrffvVS,5328582166,早睡和挣钱都超重要,眼睛一闭一睁一天就过去了,,,,,0,0,0,2022/2/15 9:48,,"https://wx2.sinaimg.cn/large/005OCbDEgy1gzdyf4zztaj31o0280b29.jpg,https://wx1.sinaimg.cn/large/005OCbDEgy1gzdyfgilk8j30n01ds1b1.jpg,https://wx2.sinaimg.cn/large/005OCbDEgy1gzdyffh2yhj32bz2bze83.jpg",,,,普通用户
4.73688E+15,LftumcJdh,6203510891,Calm_clary,印象深刻的语句，总能记得很久。在水资源匮乏的地方，人的一生只有三次洗澡的机会：出生，结婚，死亡。这三个人生的重大瞬间，亲朋好友都会赶来表达自己的心意。庆祝或哀悼。小沈阳台词里面的那句：眼睛一闭一睁，一天过去了，眼睛一闭不睁，一辈子过去了。本戏谑的台词其实很真实，人的一生总是一瞬。rememberme仅以此歌悼念我的外公。我们会记住你。,,,,,0,0,0,2022/2/14 21:12,iPhone客户端,,,,,普通用户
4.73681E+15,LfruRrpC6,2826683397,林荫树下123,眼睛一闭一睁一天就过去了。,,,,,0,0,0,2022/2/14 16:07,OPPO Find X3,https://wx1.sinaimg.cn/large/a87bc405gy1gzd3s3on2vj21s035skjm.jpg,,,,普通用户
4.73676E+15,LfqiQ70NG,5513925768,胖达是猫不是熊,今天年后第一天上班，早上起来就想到一句话：眼睛一闭一睁，一天就过去了……靠着这句话，我坚强地起了床，滚去上班到公司楼下的一瞬间又想到一句话：眼睛一闭不睁，一辈子就过去了,,,,,0,0,0,2022/2/14 13:05,,,,,,普通用户
