id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5.19E+15,PBBjw4nrB,6605402173,明星日常观测站,月亮姐姐调侃尼格买提，连一个魔术都搞不定#你好时光##月亮姐姐##尼格买提#魔术L明星日常观测站的微博视频,,,,"你好时光,月亮姐姐,尼格买提",1,0,5,2025/7/18 4:31,微博视频号,,"http://f.video.weibocdn.com/o0/0yIuy569lx08pTKb4EiY01041200vlKf0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995309&ssig=5ZiJ6qUUpa&KID=unistore,video",,,红V
5.00E+15,NFSeuuzRh,7719953899,肖曼林,发出了春晚第一声爆笑，尼格买提快要碎了，就他魔术失败了哈哈哈哈哈哈#春晚段子大考##春晚#L肖曼林的微博视频,,,,"春晚段子大考,春晚",0,1,16,2024/2/10 9:28,微博视频号,,"http://f.video.weibocdn.com/o0/6BgG35dvlx08cqhRBhZm01041200oflq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995320&ssig=3%2BZYsYpgDi&KID=unistore,video",,,红V
5.00E+15,NFSebyKWC,1768407501,UltraBreezio,刘谦这个魔术效果是真好啊，现场和电视机前的观众都跟着他的节奏走，参与感和沉浸感特别强，而且开场那个小魔术卡点精妙得让人起鸡皮疙瘩，最后尼格买提虽然出现了失误，反而给增加了节目效果，我真的发自内心地笑了，现在一晚上过去了想起来还是觉得很惊艳。,,,,,0,0,4,2024/2/10 9:27,Android,,,,,普通用户
5.00E+15,NFS94EUei,1066197297,心理学刘爱民,#尼格买提复盘刘谦魔术穿帮#穿帮在大年夜也是一道靓丽风景线新年快乐朋友们,,,,尼格买提复盘刘谦魔术穿帮,0,0,2,2024/2/10 9:14,,,,,,黄V
5.00E+15,NFS7x2mz3,7156845014,rrrooy_1108,#尼格买提复盘刘谦魔术穿帮#这个失误太有意思了,,,,尼格买提复盘刘谦魔术穿帮,0,0,0,2024/2/10 9:11,wy岁岁平安HarmonyOS设备,,,,,普通用户
5.00E+15,NFS4tCABQ,1453706524,小记杨威,尼格买提魔术穿帮#威观点#这可咋整呀L小记杨威的微博视频,,,,威观点,2,6,25,2024/2/10 9:03,微博视频号,,"http://f.video.weibocdn.com/o0/hhkP4hIslx08cqgaybWU01041200U9QQ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995320&ssig=vEJrNiQlCS&KID=unistore,video",,,红V
5.00E+15,NFS4nd8x5,1359001031,Surgeon_3X,#尼格买提复盘刘谦魔术穿帮#尼格买提要是操作不失误，结果完全正确，这节目也不会有这么好的效果，也不会引起全网热点讨论。小小的一个失误却引起了更好的艺术和传播效果，赚翻了，比精心设计的还像精心设计的。,,,,尼格买提复盘刘谦魔术穿帮,1,0,94,2024/2/10 9:03,iPhone 13 Pro,,,,,黄V
5.00E+15,NFS11s47u,5104289648,股指期货998,惊慌，失措，无助，担忧、甚至，还有点自责......从尼格买提魔术穿帮时的小表情，可以看出，尼格买提是一个非常单纯的人！#尼格买提复盘刘谦魔术穿帮##大年初一#,,,,"尼格买提复盘刘谦魔术穿帮,大年初一",51,58,130,2024/2/10 8:54,,"https://wx2.sinaimg.cn/large/005zr4Uogy1hmo2u7fghxj30pi0tgtjl.jpg,https://wx3.sinaimg.cn/large/005zr4Uogy1hmo2yasch6j30u014iae5.jpg,https://wx3.sinaimg.cn/large/005zr4Uogy1hmo2yb69agj30u013wjxu.jpg",,,,金V
5.00E+15,NFS0Jonnm,3847011008,王者曦华,#尼格买提复盘刘谦魔术穿帮#刘谦也想不到是这个结果啊，带着全场表演半天，热度抵不过小尼的失误，哈哈哈哈哈哈…全场都有魔法，只有小尼没有,,,,尼格买提复盘刘谦魔术穿帮,0,0,46,2024/2/10 8:54,iPhone客户端,,,,,普通用户
5.00E+15,O0fdVdRMc,1911213321,剧综学姐,#小尼的失误被警方当成典型案例了#尼格买提这事过不去了，都被警方当做教科书案例了！很多人觉得整个春晚语言类节目都没有小尼变魔术失误好看！承包了今年春节的最大笑点。,,,,小尼的失误被警方当成典型案例了,27,39,146,2024/2/12 13:31,,"https://wx4.sinaimg.cn/large/71eacd09gy1hmqme6dz33j20li0l641m.jpg,https://wx3.sinaimg.cn/large/71eacd09gy1hmqme6nr3tj20j60fugnx.jpg",,,,金V
5.00E+15,O0fdT4hiV,1255687540,中一在线,#中一微评#我的分析是导演安排好了的，小尼故意而为，逗观众开心的。中一杂谈超话@中国新闻网【#小尼的失误被警方当成典型案例了#】近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#春节#,,,"中国新闻网,平安北京","中一微评,小尼的失误被警方当成典型案例了,春节",7,8,3,2024/2/12 13:31,中一杂谈超话,https://wx3.sinaimg.cn/large/4ad84574gy1hmqme2ituwj20lp0mp0wc.jpg,,,,黄V
5.00E+15,O0fcYyoVU,2015391145,中国慈善家杂志,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",0,0,1,2024/2/12 13:29,HarmonyOS设备,,,,,蓝V
5.00E+15,O0f6UyGpN,2282508842,邳州融媒,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",2,0,2,2024/2/12 13:14,iPhone客户端,"https://wx1.sinaimg.cn/large/880c522aly1hmqlw7cmnmj20j60hkdhe.jpg,https://wx1.sinaimg.cn/large/880c522aly1hmqlw7ll3kj20lp0mpdkq.jpg",,,,普通用户
5.00E+15,O0f6wvYys,3498446914,四川公安,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",4,0,1,2024/2/12 13:13,,"https://wx3.sinaimg.cn/large/d0861042gy1hmqlv5c01gj20j60hkwg0.jpg,https://wx2.sinaimg.cn/large/d0861042gy1hmqlv5pktmj20lp0mptdk.jpg",,,,蓝V
5.00E+15,O0f5W85ur,6884583942,一只娱漫呀,#小尼的失误被警方当成典型案例了#尼格买提春晚魔术失误L一只娱漫呀的微博视频,,,,小尼的失误被警方当成典型案例了,0,17,8,2024/2/12 13:11,微博视频号,,"http://f.video.weibocdn.com/u0/I0h2eNeogx08ctJ0f6qk010412004cN30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995347&ssig=rxIPE4fgLg&KID=unistore,video",,广东,金V
5.19E+15,PBBjw4nrB,6605402173,明星日常观测站,月亮姐姐调侃尼格买提，连一个魔术都搞不定#你好时光##月亮姐姐##尼格买提#魔术L明星日常观测站的微博视频,,,,"你好时光,月亮姐姐,尼格买提",1,0,5,2025/7/18 4:31,微博视频号,,"http://f.video.weibocdn.com/o0/0yIuy569lx08pTKb4EiY01041200vlKf0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995363&ssig=zC3KPDq%2F7T&KID=unistore,video",,,红V
5.00E+15,NFRWairis,7115591067,脊柱侧弯吴老师,#尼格买提复盘刘谦魔术穿帮#所以春晚纠结的完美根本没必要，尼格买提对不上这事儿大家都超级欢乐，根本没人在乎这是个失误。,,,,尼格买提复盘刘谦魔术穿帮,0,0,103,2024/2/10 8:43,婷婷聊健康超话,,,,,红V
5.00E+15,NFRVybnrq,5650115106,四斤,尼格买提，没想到自己一个失误，竟成了今年春晚最经典的一个包袱。本来刘谦的魔术靠的是绚烂的技巧，谁能想到，尼格买提一个穿帮，硬是把这个魔术捧到比小品还要火的高度。尼格买提甚至还专门在后台拍了一个经典动作“手足无措”的照片，可见这个事情已经全民玩梗了。其实春晚导演可以挖掘一下这方面的内容，比起在条条框框内争分夺秒的表演，不如让嘉宾和演员们随性发挥，比如在春晚上做一些类似于真人秀或者娱乐综艺方面的延展，效果可能很不错。,,,,,3,1,55,2024/2/10 8:41,Redmi K40,"https://wx4.sinaimg.cn/large/006anj2Oly1hmo2rt34m4j30u00ic42n.jpg,https://wx1.sinaimg.cn/large/006anj2Oly1hmo2rtc1uvj30u013i10m.jpg,https://wx3.sinaimg.cn/large/006anj2Oly1hmo2rtne71j30u012r49q.jpg,https://wx4.sinaimg.cn/large/006anj2Oly1hmo2rtzzgzj30u00ma46w.jpg,https://wx2.sinaimg.cn/large/006anj2Oly1hmo2rubvdlj30qk1ceq9n.jpg",,,,黄V
5.00E+15,NFRUYscCR,2497909765,昌乐公安,#刘谦含着眼泪离开春晚舞台#春晚后台直播透露了好多背后的故事！任鲁豫说刘谦走的时候含着眼泪给他说，估计以后再也参加不了春晚了。原来刘谦发文说“春晚结束了，从一号厅走出去?”，是“含着眼泪”走出去的！另外春晚前，刘谦说配合的主持人只要不是撒贝宁，别人都行……春晚之后刘谦说“下回还是撒贝宁”吧！然后看尼格买提复盘刘谦魔术穿帮才知道，错了第一时间，他还想着牌的背面能对上，结果还是对不上！可想而知当时他一分钟脑海里闪过了几百个念头吧#尼格买提复盘刘谦魔术穿帮#L热门剧速递的微博视频,,,,"刘谦含着眼泪离开春晚舞台,尼格买提复盘刘谦魔术穿帮",2,4,65,2024/2/10 8:40,微博视频号,,"http://f.video.weibocdn.com/o0/ZTJ569aclx08cqdIKzDO01041200HCEZ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995374&ssig=a9R%2BRVl3fm&KID=unistore,video",,,蓝V
5.00E+15,NFRTswo1C,6115560351,国是直通车,【#当你在工作中捅了娄子想想尼格买提#】#国是文娱##尼格买提复盘刘谦魔术穿帮#，自曝魔术失败真相。好笑的是，按原本的流程，小尼是需要向全国人民展示纸牌的，发现纸牌数字没对上以后，本来打算“演一演”，发现面纸牌背面也没对上，只想躲一躲。撒贝宁说，刘谦说下回还是撒贝宁吧。哈哈哈哈听完幕后爆料更好笑了！L橘子娱乐的微博视频,,,,"当你在工作中捅了娄子想想尼格买提,国是文娱,尼格买提复盘刘谦魔术穿帮",9,20,40,2024/2/10 8:36,微博视频号,,"http://f.video.weibocdn.com/o0/qorQXGJWlx08cpMxmUjm01041200EAOf0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995374&ssig=9IBQiBo0Gk&KID=unistore,video",,,普通用户
5.00E+15,NFRT0avWh,1229253383,财入门,真是没想到啊，这届龙年春晚给观众印象最深刻的，竟然是刘谦魔术尼格买提穿帮别的节目大家都想不起来了，这个节目全国都知道了这就是不好好听老师讲课、不好好听教练说重点、不按师傅说的步骤来的后果#尼格买提复盘刘谦魔术穿帮#L财入门的微博视频,,,,尼格买提复盘刘谦魔术穿帮,86,109,4505,2024/2/10 8:35,微博视频号,,"http://f.video.weibocdn.com/o0/GSN7hNuElx08cqe7zdQI0104120099ks0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995374&ssig=p6pdPOON%2B%2B&KID=unistore,video",,,金V
5.00E+15,NFRSDlWwr,2291471981,济宁新闻网,#春晚最好笑的梗#【春晚第一爆笑！#尼格买提穿帮#】小尼看到牌面的一瞬间，肉眼可见的慌了，赶紧躲后边，看了眼后面大家还都成功了，然后默默藏起了另外半个扑克牌…#尼格买提偷偷藏不住#L北京时间的微博视频,,,,"春晚最好笑的梗,尼格买提穿帮,尼格买提偷偷藏不住",3,0,4,2024/2/10 8:34,微博视频号,,"http://f.video.weibocdn.com/o0/ruEA519Rlx08cpxt61aw01041200aczM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995374&ssig=EZS9NUJXUt&KID=unistore,video",,,普通用户
5.00E+15,NFRRAkm19,1573919467,星冰乐kiki,尼格买提复盘魔术失误，撒贝宁任鲁豫疯狂爆料，哈哈哈……祝贺尼格买提成功出圈！#尼格买提复盘刘谦魔术穿帮#L星冰乐kiki的微博视频,,,,尼格买提复盘刘谦魔术穿帮,0,1,12,2024/2/10 8:31,微博视频号,,"http://f.video.weibocdn.com/o0/FeQFiM8Ylx08cqdWM0yc01041200h57n0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995374&ssig=T4QJXjiU6g&KID=unistore,video",,,红V
5.00E+15,O0fdVdRMc,1911213321,剧综学姐,#小尼的失误被警方当成典型案例了#尼格买提这事过不去了，都被警方当做教科书案例了！很多人觉得整个春晚语言类节目都没有小尼变魔术失误好看！承包了今年春节的最大笑点。,,,,小尼的失误被警方当成典型案例了,27,39,146,2024/2/12 13:31,,"https://wx4.sinaimg.cn/large/71eacd09gy1hmqme6dz33j20li0l641m.jpg,https://wx3.sinaimg.cn/large/71eacd09gy1hmqme6nr3tj20j60fugnx.jpg",,,,金V
5.00E+15,O0fdT4hiV,1255687540,中一在线,#中一微评#我的分析是导演安排好了的，小尼故意而为，逗观众开心的。中一杂谈超话@中国新闻网【#小尼的失误被警方当成典型案例了#】近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#春节#,,,"中国新闻网,平安北京","中一微评,小尼的失误被警方当成典型案例了,春节",7,8,3,2024/2/12 13:31,中一杂谈超话,https://wx3.sinaimg.cn/large/4ad84574gy1hmqme2ituwj20lp0mp0wc.jpg,,,,黄V
5.00E+15,O0fcYyoVU,2015391145,中国慈善家杂志,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",0,0,1,2024/2/12 13:29,HarmonyOS设备,,,,,蓝V
5.00E+15,O0f6UyGpN,2282508842,邳州融媒,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",2,0,2,2024/2/12 13:14,iPhone客户端,"https://wx1.sinaimg.cn/large/880c522aly1hmqlw7cmnmj20j60hkdhe.jpg,https://wx1.sinaimg.cn/large/880c522aly1hmqlw7ll3kj20lp0mpdkq.jpg",,,,普通用户
5.00E+15,O0f6wvYys,3498446914,四川公安,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",4,0,1,2024/2/12 13:13,,"https://wx3.sinaimg.cn/large/d0861042gy1hmqlv5c01gj20j60hkwg0.jpg,https://wx2.sinaimg.cn/large/d0861042gy1hmqlv5pktmj20lp0mptdk.jpg",,,,蓝V
5.00E+15,O0f5W85ur,6884583942,一只娱漫呀,#小尼的失误被警方当成典型案例了#尼格买提春晚魔术失误L一只娱漫呀的微博视频,,,,小尼的失误被警方当成典型案例了,0,17,8,2024/2/12 13:11,微博视频号,,"http://f.video.weibocdn.com/u0/I0h2eNeogx08ctJ0f6qk010412004cN30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995507&ssig=UsuUAgRVdn&KID=unistore,video",,,金V
5.00E+15,NFRWairis,7115591067,脊柱侧弯吴老师,#尼格买提复盘刘谦魔术穿帮#所以春晚纠结的完美根本没必要，尼格买提对不上这事儿大家都超级欢乐，根本没人在乎这是个失误。,,,,尼格买提复盘刘谦魔术穿帮,0,0,103,2024/2/10 8:43,婷婷聊健康超话,,,,四川,红V
5.00E+15,NFRVybnrq,5650115106,四斤,尼格买提，没想到自己一个失误，竟成了今年春晚最经典的一个包袱。本来刘谦的魔术靠的是绚烂的技巧，谁能想到，尼格买提一个穿帮，硬是把这个魔术捧到比小品还要火的高度。尼格买提甚至还专门在后台拍了一个经典动作“手足无措”的照片，可见这个事情已经全民玩梗了。其实春晚导演可以挖掘一下这方面的内容，比起在条条框框内争分夺秒的表演，不如让嘉宾和演员们随性发挥，比如在春晚上做一些类似于真人秀或者娱乐综艺方面的延展，效果可能很不错。,,,,,3,1,55,2024/2/10 8:41,Redmi K40,"https://wx4.sinaimg.cn/large/006anj2Oly1hmo2rt34m4j30u00ic42n.jpg,https://wx1.sinaimg.cn/large/006anj2Oly1hmo2rtc1uvj30u013i10m.jpg,https://wx3.sinaimg.cn/large/006anj2Oly1hmo2rtne71j30u012r49q.jpg,https://wx4.sinaimg.cn/large/006anj2Oly1hmo2rtzzgzj30u00ma46w.jpg,https://wx2.sinaimg.cn/large/006anj2Oly1hmo2rubvdlj30qk1ceq9n.jpg",,,,黄V
5.00E+15,NFRUYscCR,2497909765,昌乐公安,#刘谦含着眼泪离开春晚舞台#春晚后台直播透露了好多背后的故事！任鲁豫说刘谦走的时候含着眼泪给他说，估计以后再也参加不了春晚了。原来刘谦发文说“春晚结束了，从一号厅走出去?”，是“含着眼泪”走出去的！另外春晚前，刘谦说配合的主持人只要不是撒贝宁，别人都行……春晚之后刘谦说“下回还是撒贝宁”吧！然后看尼格买提复盘刘谦魔术穿帮才知道，错了第一时间，他还想着牌的背面能对上，结果还是对不上！可想而知当时他一分钟脑海里闪过了几百个念头吧#尼格买提复盘刘谦魔术穿帮#L热门剧速递的微博视频,,,,"刘谦含着眼泪离开春晚舞台,尼格买提复盘刘谦魔术穿帮",2,4,65,2024/2/10 8:40,微博视频号,,"http://f.video.weibocdn.com/o0/ZTJ569aclx08cqdIKzDO01041200HCEZ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995521&ssig=YXznaaM1d8&KID=unistore,video",,,蓝V
5.00E+15,NFRTswo1C,6115560351,国是直通车,【#当你在工作中捅了娄子想想尼格买提#】#国是文娱##尼格买提复盘刘谦魔术穿帮#，自曝魔术失败真相。好笑的是，按原本的流程，小尼是需要向全国人民展示纸牌的，发现纸牌数字没对上以后，本来打算“演一演”，发现面纸牌背面也没对上，只想躲一躲。撒贝宁说，刘谦说下回还是撒贝宁吧。哈哈哈哈听完幕后爆料更好笑了！L橘子娱乐的微博视频,,,,"当你在工作中捅了娄子想想尼格买提,国是文娱,尼格买提复盘刘谦魔术穿帮",9,20,40,2024/2/10 8:36,微博视频号,,"http://f.video.weibocdn.com/o0/qorQXGJWlx08cpMxmUjm01041200EAOf0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995521&ssig=00Fax%2BibZ6&KID=unistore,video",,,普通用户
5.00E+15,NFRT0avWh,1229253383,财入门,真是没想到啊，这届龙年春晚给观众印象最深刻的，竟然是刘谦魔术尼格买提穿帮别的节目大家都想不起来了，这个节目全国都知道了这就是不好好听老师讲课、不好好听教练说重点、不按师傅说的步骤来的后果#尼格买提复盘刘谦魔术穿帮#L财入门的微博视频,,,,尼格买提复盘刘谦魔术穿帮,86,109,4505,2024/2/10 8:35,微博视频号,,"http://f.video.weibocdn.com/o0/GSN7hNuElx08cqe7zdQI0104120099ks0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995521&ssig=I7Egyi0kZu&KID=unistore,video",,,金V
5.00E+15,NFRSDlWwr,2291471981,济宁新闻网,#春晚最好笑的梗#【春晚第一爆笑！#尼格买提穿帮#】小尼看到牌面的一瞬间，肉眼可见的慌了，赶紧躲后边，看了眼后面大家还都成功了，然后默默藏起了另外半个扑克牌…#尼格买提偷偷藏不住#L北京时间的微博视频,,,,"春晚最好笑的梗,尼格买提穿帮,尼格买提偷偷藏不住",3,0,4,2024/2/10 8:34,微博视频号,,"http://f.video.weibocdn.com/o0/ruEA519Rlx08cpxt61aw01041200aczM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995521&ssig=Jfc7Ro587%2F&KID=unistore,video",,,普通用户
5.00E+15,NFRRAkm19,1573919467,星冰乐kiki,尼格买提复盘魔术失误，撒贝宁任鲁豫疯狂爆料，哈哈哈……祝贺尼格买提成功出圈！#尼格买提复盘刘谦魔术穿帮#L星冰乐kiki的微博视频,,,,尼格买提复盘刘谦魔术穿帮,0,1,12,2024/2/10 8:31,微博视频号,,"http://f.video.weibocdn.com/o0/FeQFiM8Ylx08cqdWM0yc01041200h57n0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995521&ssig=m7YPLawOyP&KID=unistore,video",,,红V
5.00E+15,O0f5mnOwr,5652470745,广西都市频道,【#小尼的失误被警方当成典型案例了#】近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。网友：警察蜀黍的视角就是不一样。,,,,小尼的失误被警方当成典型案例了,0,0,1,2024/2/12 13:10,K30S 至尊纪念版,https://wx4.sinaimg.cn/large/006axbQZgy1hmqls8ey4ej30u00jbwiu.jpg,,,,普通用户
5.00E+15,O0f40sAG0,1462941271,石家庄的老李,【#小尼的失误被警方当成典型案例了#】近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,小尼失误被平安北京当成典型案例",0,0,1,2024/2/12 13:07,,"https://wx4.sinaimg.cn/large/5732b657ly1hmqlon8cgjj20j60hkwg0.jpg,https://wx3.sinaimg.cn/large/5732b657ly1hmqloo52xaj20lp0mpjw8.jpg",,,,黄V
5.00E+15,O0f0zxkEO,3514732862,广西日报,【#小尼的失误被警方当成典型案例了#】近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京微博：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样！#小尼失误被平安北京当成典型案例#（来源：中国新闻网）,,,平安北京,"小尼的失误被警方当成典型案例了,小尼失误被平安北京当成典型案例",0,1,3,2024/2/12 12:58,微博网页版,https://wx1.sinaimg.cn/large/003PRszIgy1hmqlfsh1zgj60j60k20wx02.jpg,,,,普通用户
5.00E+15,O0f0ihmYT,1353576223,股道叶开,【#小尼的失误被警方当成典型案例了#】#全球同庆中国年#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样#小尼失误被平安北京当成典型案例#,,,平安北京,"小尼的失误被警方当成典型案例了,全球同庆中国年,小尼失误被平安北京当成典型案例",0,0,3,2024/2/12 12:57,iPhone 7 Plus,,,,,红V
5.00E+15,O0eWv5Rn3,2165163567,180糕冷男神,#小尼的失误被警方当成典型案例了#从开心，到诧异，到紧张，到假装没事发生，哈哈哈哈哈哈哈哈哈哈小尼这个梗能笑一年尼格买提|春晚魔术春晚超话,,,,小尼的失误被警方当成典型案例了,26,1,32,2024/2/12 12:48,春晚超话,"https://wx2.sinaimg.cn/large/810dc62fly1hmql4przuxj20ys0u0gor.jpg,https://wx1.sinaimg.cn/large/810dc62fly1hmql4p3gb0j20u01061jn.jpg,https://wx4.sinaimg.cn/large/810dc62fly1hmql4pj8tfj20u00uje0m.jpg",,,,普通用户
5.00E+15,NFROR5RVN,5471534537,娱闻少女,#尼格买提复盘刘谦魔术穿帮#没想到居然会在小??《大家的春晚》上看到魔术复盘，尼格买提牌没对上牌时慌张迷茫的样子，让我发出了今日的第一份爆笑，小尼要不咱改演小品吧真的很有天赋！刘谦：下次还是找撒贝宁当托吧L娱闻少女的微博视频,,,,尼格买提复盘刘谦魔术穿帮,470,421,631,2024/2/10 8:25,微博视频号,,"http://f.video.weibocdn.com/o0/RO6OCEcPlx08cqdwx0aA01041201j53P0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766995562&ssig=OoH8gjLOK0&KID=unistore,video",,,黄V
5.00E+15,NFRNqoEtr,5986249257,那就祝你们得偿所愿吧Aurevoir,#尼格买提复盘刘谦魔术穿帮#笑死里面没对上外面总对上了吧，结果发现外面也没对上，悬着的心终于死了,,,,尼格买提复盘刘谦魔术穿帮,2,8,575,2024/2/10 8:21,Redmi K40,,,,,普通用户
5.00E+15,NFRLHba1e,2060029603,小浪同学敲黑板,【#春晚总导演补刀尼格买提#：尼格买提的扑克牌真的没对上】据央视新闻春晚总导演于蕾“补刀”，尼格买提的扑克牌真的没对上，最后是“黑桃A对着一个Q”。春晚导演模仿小尼内心戏：“他一定心里在矛盾着。‘我变错了怎么办’，‘我要不要露给全国观众’……”#网友解密刘谦魔术公式#L春晚总导演于蕾“补刀”：尼格买提的扑克牌真的没对上他手里最后剩这两张牌,,,,"春晚总导演补刀尼格买提,网友解密刘谦魔术公式",1,0,7,2024/2/10 8:17,微博视频号,,http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=52466266930,,,普通用户
